,path,label_,label
3834,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_더 뉴(2020)/C-220716_18_CR13_01_A000823.jpg,현대#싼타페_더 뉴(2020),328
5062,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220715_19_CR14_03_A002201.jpg,현대#포터,373
1145,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_4세대(2020)/C-220716_12_CR15_02_A000548.jpg,기아#쏘렌토_4세대(2020),74
218,/data/mskim/2_55_experiment/datasets/custum/BMW#X시리즈_X4 (F26)(2014)/C-220714_14_CR15_02_A1199.jpg,BMW#X시리즈_X4 (F26)(2014),20
3740,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_DM(2012)/C-220715_15_CR14_03_A000709.jpg,현대#싼타페_DM(2012),326
1397,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_올 뉴(2014)/C-220713_13_CR13_01_A0291.jpg,기아#카니발_올 뉴(2014),89
2993,/data/mskim/2_55_experiment/datasets/custum/폭스바겐#골프_7세대(2013)/C-220716_20_CR15_02_A000244.jpg,폭스바겐#골프_7세대(2013),288
1668,/data/mskim/2_55_experiment/datasets/custum/렉서스#ES_뉴 제너레이션 (2018)/C-220714_10_CR13_01_A0069.jpg,렉서스#ES_뉴 제너레이션 (2018),119
2310,/data/mskim/2_55_experiment/datasets/custum/벤츠#S-클래스_W223(2021)/C-220713_08_CR14_03_A2275.jpg,벤츠#S-클래스_W223(2021),175
69,/data/mskim/2_55_experiment/datasets/custum/BMW#4시리즈 _F32(2013)/C-220715_09_CR14_03_A002253.jpg,BMW#4시리즈 _F32(2013),6
1728,/data/mskim/2_55_experiment/datasets/custum/르노삼성#QM3_뉴QM3(2017)/C-220716_12_CR14_03_A000891.jpg,르노삼성#QM3_뉴QM3(2017),128
1833,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM5_노버(2015)/C-220714_12_CR14_03_A1523.jpg,르노삼성#SM5_노버(2015),138
2917,/data/mskim/2_55_experiment/datasets/custum/테슬라#모델 3_모델 3(2017)/C-220717_07_CR13_01_A1028.jpg,테슬라#모델 3_모델 3(2017),273
93,/data/mskim/2_55_experiment/datasets/custum/BMW#5시리즈 _F10(2010)/C-220714_13_CR13_01_A0257.jpg,BMW#5시리즈 _F10(2010),9
3656,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 더뉴(2017)/C-220717_08_CR13_01_A0428.jpg,현대#스타렉스_그랜드 더뉴(2017),321
736,/data/mskim/2_55_experiment/datasets/custum/기아#레이_더 뉴(2017)/C-220716_07_CR13_01_A000227.jpg,기아#레이_더 뉴(2017),54
2591,/data/mskim/2_55_experiment/datasets/custum/쉐보레#트레일블레이저_트레일블레이저(2020)/C-220715_19_CR15_02_A009084.jpg,쉐보레#트레일블레이저_트레일블레이저(2020),215
3052,/data/mskim/2_55_experiment/datasets/custum/폭스바겐#티구안_뉴(2011)/C-220715_13_CR15_02_A000295.jpg,폭스바겐#티구안_뉴(2011),295
1357,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_4세대(2020)/C-220714_08_CR15_02_A1782.jpg,기아#카니발_4세대(2020),86
9,/data/mskim/2_55_experiment/datasets/custum/BMW#2시리즈 _F45(2015)/C-220712_18_CR13_01_A1074.jpg,BMW#2시리즈 _F45(2015),2
1552,/data/mskim/2_55_experiment/datasets/custum/도요타#캠리_뉴(2012)/C-220711_11_CR13_01_A0066.jpg,도요타#캠리_뉴(2012),107
1114,/data/mskim/2_55_experiment/datasets/custum/기아#스포티지_R(2010)/C-220715_20_CR15_02_A000203.jpg,기아#스포티지_R(2010),71
2503,/data/mskim/2_55_experiment/datasets/custum/쉐보레#스파크_스파크(2011)/C-220713_18_CR13_01_A1724.jpg,쉐보레#스파크_스파크(2011),198
4109,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_뉴 라이즈(2017)/C-220715_20_CR15_02_A000151.jpg,현대#쏘나타_뉴 라이즈(2017),335
1743,/data/mskim/2_55_experiment/datasets/custum/르노삼성#QM6_QM6(2016)/C-220715_08_CR15_02_A000619.jpg,르노삼성#QM6_QM6(2016),131
531,/data/mskim/2_55_experiment/datasets/custum/기아#K5_더 뉴 2세대(2018)/C-220711_13_CR13_01_A0240.jpg,기아#K5_더 뉴 2세대(2018),39
2405,/data/mskim/2_55_experiment/datasets/custum/쉐보레#마티즈_클래식(2009)/C-220715_19_CR14_03_A008197.jpg,쉐보레#마티즈_클래식(2009),191
4161,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_AD(2015)/C-220713_14_CR13_01_A0142.jpg,현대#아반테_AD(2015),337
225,/data/mskim/2_55_experiment/datasets/custum/BMW#X시리즈_X5 (F15)(2013)/C-220716_12_CR15_02_A000249.jpg,BMW#X시리즈_X5 (F15)(2013),22
3364,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220712_16_CR13_01_A0168.jpg,현대#그랜저_IG(더 뉴)(2016),309
2094,/data/mskim/2_55_experiment/datasets/custum/벤츠#CLA-클래스_C117(2014)/C-220714_19_CR15_02_A0005.jpg,벤츠#CLA-클래스_C117(2014),158
3449,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_TG(2005)/C-220714_08_CR13_01_A0053.jpg,현대#그랜저_TG(2005),310
2579,/data/mskim/2_55_experiment/datasets/custum/쉐보레#트랙스_더 뉴(2016)/C-220714_17_CR14_03_A0711.jpg,쉐보레#트랙스_더 뉴(2016),213
775,/data/mskim/2_55_experiment/datasets/custum/기아#레이_레이(2011)/C-220717_11_CR15_02_A1648.jpg,기아#레이_레이(2011),55
4866,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_올 뉴(2015)/C-220714_18_CR13_01_A0458.jpg,현대#투싼_올 뉴(2015),370
4903,/data/mskim/2_55_experiment/datasets/custum/현대#팰리세이드_펠리세이드(2018)/C-220715_20_CR15_02_A000727.jpg,현대#팰리세이드_펠리세이드(2018),372
711,/data/mskim/2_55_experiment/datasets/custum/기아#니로_더 뉴(2019)/C-220712_07_CR14_03_A0847.jpg,기아#니로_더 뉴(2019),52
1848,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM5_뉴(2005)/C-220714_17_CR13_01_A0040.jpg,르노삼성#SM5_뉴(2005),139
1094,/data/mskim/2_55_experiment/datasets/custum/기아#스포티지_R(2010)/C-220713_19_CR13_01_A0249.jpg,기아#스포티지_R(2010),71
3987,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_NF(2004)/C-220714_19_CR13_01_A0366.jpg,현대#쏘나타_NF(2004),333
1448,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_올 뉴(2014)/C-220716_20_CR13_01_A000296.jpg,기아#카니발_올 뉴(2014),89
4231,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_CN7(2020)/C-220714_17_CR13_01_A0283.jpg,현대#아반테_CN7(2020),338
3779,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_DM(2012)/C-220716_18_CR13_01_A000694.jpg,현대#싼타페_DM(2012),326
1207,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_R(2009)/C-220714_07_CR13_01_A0268.jpg,기아#쏘렌토_R(2009),76
2750,/data/mskim/2_55_experiment/datasets/custum/쌍용#티볼리_티볼리(2015)/C-220715_07_CR13_01_A001152.jpg,쌍용#티볼리_티볼리(2015),243
784,/data/mskim/2_55_experiment/datasets/custum/기아#레이_레이(2011)/C-220715_13_CR14_03_A000609.jpg,기아#레이_레이(2011),55
3670,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_스타렉스(1997)/C-220715_19_CR13_01_A064015.jpg,현대#스타렉스_스타렉스(1997),322
4308,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_MD(2010)/C-220712_18_CR13_01_A0686.jpg,현대#아반테_MD(2010),340
587,/data/mskim/2_55_experiment/datasets/custum/기아#K7_올 뉴(2016)/C-220713_19_CR13_01_A0494.jpg,기아#K7_올 뉴(2016),43
4050,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_뉴 라이즈(2017)/C-220716_12_CR13_01_A000295.jpg,현대#쏘나타_뉴 라이즈(2017),335
1801,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM3_뉴(2009)/C-220711_15_CR13_01_A0237.jpg,르노삼성#SM3_뉴(2009),135
2687,/data/mskim/2_55_experiment/datasets/custum/쌍용#카이런_카이런(2005)/C-220714_06_CR15_02_A1206.jpg,쌍용#카이런_카이런(2005),234
3313,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220713_14_CR13_01_A0139.jpg,현대#그랜저_IG(더 뉴)(2016),309
1605,/data/mskim/2_55_experiment/datasets/custum/랜드로버#디스커버리_스포츠(2015)/C-220714_07_CR13_01_A0446.jpg,랜드로버#디스커버리_스포츠(2015),114
3363,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220711_16_CR13_01_A0086.jpg,현대#그랜저_IG(더 뉴)(2016),309
1621,/data/mskim/2_55_experiment/datasets/custum/랜드로버#레인지로버_스포츠 2세대(2013)/C-220714_07_CR13_01_A0044.jpg,랜드로버#레인지로버_스포츠 2세대(2013),116
977,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220714_14_CR13_01_A0376.jpg,기아#봉고 3,64
2292,/data/mskim/2_55_experiment/datasets/custum/벤츠#S-클래스_W222(2013)/C-220713_14_CR13_01_A3065.jpg,벤츠#S-클래스_W222(2013),174
1251,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_더 뉴(2017)/C-220711_07_CR13_01_A0452.jpg,기아#쏘렌토_더 뉴(2017),78
2112,/data/mskim/2_55_experiment/datasets/custum/벤츠#CLA-클래스_C118(2020)/C-220715_18_CR13_01_A000522.jpg,벤츠#CLA-클래스_C118(2020),159
3904,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_LF(2014)/C-220716_07_CR13_01_A000714.jpg,현대#쏘나타_LF(2014),332
3385,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220716_15_CR14_03_A000167.jpg,현대#그랜저_IG(더 뉴)(2016),309
3149,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_HG(2013)/C-220713_15_CR13_01_A2271.jpg,현대#그랜저_HG(2013),307
4319,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_MD(2010)/C-220717_07_CR13_01_A0762.jpg,현대#아반테_MD(2010),340
3591,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 (2007)/C-220714_06_CR15_02_A1414.jpg,현대#스타렉스_그랜드 (2007),320
2975,/data/mskim/2_55_experiment/datasets/custum/폭스바겐#CC_CC(2008)/C-220716_19_CR15_02_A000357.jpg,폭스바겐#CC_CC(2008),285
2313,/data/mskim/2_55_experiment/datasets/custum/벤츠#S-클래스_W223(2021)/C-220716_12_CR13_01_A000486.jpg,벤츠#S-클래스_W223(2021),175
3172,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_HG(2013)/C-220715_16_CR14_03_A000861.jpg,현대#그랜저_HG(2013),307
5065,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220715_10_CR15_02_A001196.jpg,현대#포터,373
4379,/data/mskim/2_55_experiment/datasets/custum/현대#아이오닉_아이오닉 5(2021)/C-220712_19_CR13_01_A0091.jpg,현대#아이오닉_아이오닉 5(2021),344
3066,/data/mskim/2_55_experiment/datasets/custum/현대#Unknown/C-220715_19_CR14_03_A003001.jpg,현대#Unknown,301
3498,/data/mskim/2_55_experiment/datasets/custum/현대#메가트럭/C-220716_07_CR15_02_A000851.jpg,현대#메가트럭,315
3576,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 (2007)/C-220714_10_CR13_01_A0048.jpg,현대#스타렉스_그랜드 (2007),320
1331,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_4세대(2020)/C-220715_13_CR13_01_A000181.jpg,기아#카니발_4세대(2020),86
3875,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_DN8(2019)/C-220711_12_CR13_01_A0156.jpg,현대#쏘나타_DN8(2019),331
2394,/data/mskim/2_55_experiment/datasets/custum/쉐보레#라보_뉴(2008)/C-220714_06_CR15_02_A0817.jpg,쉐보레#라보_뉴(2008),189
2737,/data/mskim/2_55_experiment/datasets/custum/쌍용#티볼리_티볼리(2015)/C-220713_19_CR13_01_A0445.jpg,쌍용#티볼리_티볼리(2015),243
2881,/data/mskim/2_55_experiment/datasets/custum/지프#레니게이트_레니게이트(2015)/C-220716_12_CR13_01_A000584.jpg,지프#레니게이트_레니게이트(2015),267
703,/data/mskim/2_55_experiment/datasets/custum/기아#니로_더 뉴(2019)/C-220714_08_CR13_01_A0085.jpg,기아#니로_더 뉴(2019),52
276,/data/mskim/2_55_experiment/datasets/custum/Unknown#Unknown/C-220715_19_CR13_01_A100341.jpg,Unknown#Unknown,28
3840,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_더 뉴(2020)/C-220711_14_CR13_01_A0235.jpg,현대#싼타페_더 뉴(2020),328
234,/data/mskim/2_55_experiment/datasets/custum/BMW#X시리즈_X5 (F15)(2013)/C-220714_11_CR13_01_A0184.jpg,BMW#X시리즈_X5 (F15)(2013),22
4674,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_GV80(2020)/C-220714_18_CR15_02_A1122.jpg,현대#제네시스_GV80(2020),359
965,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220716_07_CR13_01_A000665.jpg,기아#봉고 3,64
343,/data/mskim/2_55_experiment/datasets/custum/기아#K3_더 뉴 (2015)/C-220714_16_CR15_02_A0666.jpg,기아#K3_더 뉴 (2015),32
2533,/data/mskim/2_55_experiment/datasets/custum/쉐보레#올란도_올란도(2011)/C-220714_08_CR15_02_A0277.jpg,쉐보레#올란도_올란도(2011),203
1567,/data/mskim/2_55_experiment/datasets/custum/도요타#캠리_뉴(2012)/C-220713_13_CR14_03_A0051.jpg,도요타#캠리_뉴(2012),107
1435,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_올 뉴(2014)/C-220715_10_CR15_02_A000097.jpg,기아#카니발_올 뉴(2014),89
4399,/data/mskim/2_55_experiment/datasets/custum/현대#에쿠스_에쿠스(신형)(2009)/C-220711_10_CR13_01_A0036.jpg,현대#에쿠스_에쿠스(신형)(2009),347
3216,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220714_18_CR14_03_A0173.jpg,현대#그랜저_IG(2016),308
4689,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_GV80(2020)/C-220715_10_CR13_01_A000891.jpg,현대#제네시스_GV80(2020),359
4426,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_DH(2013)/C-220711_12_CR13_01_A0064.jpg,현대#제네시스_DH(2013),350
4193,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_AD(2015)/C-220716_11_CR14_03_A000621.jpg,현대#아반테_AD(2015),337
3573,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 (2007)/C-220712_18_CR13_01_A0278.jpg,현대#스타렉스_그랜드 (2007),320
1254,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_더 뉴(2017)/C-220712_12_CR14_03_A0834.jpg,기아#쏘렌토_더 뉴(2017),78
1788,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM3_네오(2014)/C-220712_18_CR13_01_A0262.jpg,르노삼성#SM3_네오(2014),133
1964,/data/mskim/2_55_experiment/datasets/custum/마을버스#Unknown/C-220713_08_CR14_03_A1980.jpg,마을버스#Unknown,146
3297,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220714_17_CR13_01_A0772.jpg,현대#그랜저_IG(2016),308
4634,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G90(2018)/C-220712_18_CR13_01_A0959.jpg,현대#제네시스_G90(2018),356
448,/data/mskim/2_55_experiment/datasets/custum/기아#K5_3세대(2019)/C-220717_15_CR15_02_A0384.jpg,기아#K5_3세대(2019),37
3535,/data/mskim/2_55_experiment/datasets/custum/현대#베라크루즈_베라크루즈(2006)/C-220714_18_CR13_01_A0575.jpg,현대#베라크루즈_베라크루즈(2006),317
157,/data/mskim/2_55_experiment/datasets/custum/BMW#7시리즈_F01(2008)/C-220716_08_CR14_03_A000311.jpg,BMW#7시리즈_F01(2008),13
1961,/data/mskim/2_55_experiment/datasets/custum/마을버스#Unknown/C-220713_13_CR14_03_A0932.jpg,마을버스#Unknown,146
1957,/data/mskim/2_55_experiment/datasets/custum/마을버스#Unknown/C-220714_13_CR14_03_A0014.jpg,마을버스#Unknown,146
2301,/data/mskim/2_55_experiment/datasets/custum/벤츠#S-클래스_W222(2013)/C-220717_16_CR15_02_A1000.jpg,벤츠#S-클래스_W222(2013),174
1931,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM7_SM7(2004)/C-220715_18_CR13_01_A000516.jpg,르노삼성#SM7_SM7(2004),143
27,/data/mskim/2_55_experiment/datasets/custum/BMW#3시리즈 _F30(2012)/C-220711_07_CR13_01_A0446.jpg,BMW#3시리즈 _F30(2012),4
1128,/data/mskim/2_55_experiment/datasets/custum/기아#스포티지_스포티지(2004)/C-220716_18_CR13_01_A000190.jpg,기아#스포티지_스포티지(2004),73
2792,/data/mskim/2_55_experiment/datasets/custum/아우디#A5_A5(2007)/C-220714_19_CR15_02_A0822.jpg,아우디#A5_A5(2007),247
673,/data/mskim/2_55_experiment/datasets/custum/기아#니로_니로(2016)/C-220715_19_CR14_03_A002128.jpg,기아#니로_니로(2016),51
1599,/data/mskim/2_55_experiment/datasets/custum/랜드로버#디스커버리_스포츠(2015)/C-220713_19_CR13_01_A0772.jpg,랜드로버#디스커버리_스포츠(2015),114
4292,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_MD(2010)/C-220712_08_CR14_03_A0160.jpg,현대#아반테_MD(2010),340
15,/data/mskim/2_55_experiment/datasets/custum/BMW#3시리즈 _E90(2005)/C-220711_17_CR13_01_A0054.jpg,BMW#3시리즈 _E90(2005),3
2120,/data/mskim/2_55_experiment/datasets/custum/벤츠#E-클래스_W212(2009)/C-220714_14_CR15_02_A1494.jpg,벤츠#E-클래스_W212(2009),162
3303,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220713_18_CR13_01_A0449.jpg,현대#그랜저_IG(2016),308
1225,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_더 뉴(2017)/C-220715_15_CR14_03_A000311.jpg,기아#쏘렌토_더 뉴(2017),78
877,"/data/mskim/2_55_experiment/datasets/custum/기아#모닝_올 뉴,더 뉴(2011)/C-220716_12_CR15_02_A000502.jpg","기아#모닝_올 뉴,더 뉴(2011)",60
4471,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G70(2017)/C-220716_08_CR15_02_A001196.jpg,현대#제네시스_G70(2017),352
3466,/data/mskim/2_55_experiment/datasets/custum/현대#마이티/C-220713_13_CR13_01_A0291.jpg,현대#마이티,312
4108,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_뉴 라이즈(2017)/C-220717_18_CR15_02_A0415.jpg,현대#쏘나타_뉴 라이즈(2017),335
2051,/data/mskim/2_55_experiment/datasets/custum/벤츠#C-클래스_W204(2007)/C-220715_10_CR15_02_A001146.jpg,벤츠#C-클래스_W204(2007),155
4025,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_YF(2009)/C-220712_18_CR13_01_A0976.jpg,현대#쏘나타_YF(2009),334
970,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220715_07_CR13_01_A000622.jpg,기아#봉고 3,64
1564,/data/mskim/2_55_experiment/datasets/custum/도요타#캠리_뉴(2012)/C-220715_18_CR13_01_A000452.jpg,도요타#캠리_뉴(2012),107
4837,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_뉴 ix(2013)/C-220716_07_CR13_01_A000298.jpg,현대#투싼_뉴 ix(2013),369
4333,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_MD(2010)/C-220717_16_CR15_02_A0301.jpg,현대#아반테_MD(2010),340
1191,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_R 뉴(2012)/C-220715_18_CR13_01_A000846.jpg,기아#쏘렌토_R 뉴(2012),75
2880,/data/mskim/2_55_experiment/datasets/custum/지프#레니게이트_레니게이트(2015)/C-220717_16_CR15_02_A0079.jpg,지프#레니게이트_레니게이트(2015),267
547,/data/mskim/2_55_experiment/datasets/custum/기아#K7_더 뉴(2012)/C-220714_08_CR15_02_A1356.jpg,기아#K7_더 뉴(2012),42
1173,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_4세대(2020)/C-220716_19_CR15_02_A000130.jpg,기아#쏘렌토_4세대(2020),74
2705,/data/mskim/2_55_experiment/datasets/custum/쌍용#코란도_뷰티풀(2019)/C-220713_19_CR14_03_A1735.jpg,쌍용#코란도_뷰티풀(2019),237
4358,/data/mskim/2_55_experiment/datasets/custum/현대#아슬란_아슬란(2014)/C-220714_19_CR15_02_A0710.jpg,현대#아슬란_아슬란(2014),342
2962,/data/mskim/2_55_experiment/datasets/custum/포르쉐#카이엔_카이엔(2002)/C-220716_12_CR13_01_A000509.jpg,포르쉐#카이엔_카이엔(2002),282
669,/data/mskim/2_55_experiment/datasets/custum/기아#니로_EV(2018)/C-220715_11_CR15_02_A000099.jpg,기아#니로_EV(2018),50
4809,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_ix(2009)/C-220714_15_CR15_02_A0284.jpg,현대#투싼_ix(2009),368
4008,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_YF(2009)/C-220715_18_CR13_01_A000834.jpg,현대#쏘나타_YF(2009),334
1859,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM5_뉴(2005)/C-220714_16_CR14_03_A1587.jpg,르노삼성#SM5_뉴(2005),139
4121,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_뉴 라이즈(2017)/C-220716_18_CR15_02_A000874.jpg,현대#쏘나타_뉴 라이즈(2017),335
1542,/data/mskim/2_55_experiment/datasets/custum/도요타#캠리_XV70(2017)/C-220714_18_CR13_01_A0482.jpg,도요타#캠리_XV70(2017),106
4346,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_MD(2010)/C-220715_18_CR13_01_A000486.jpg,현대#아반테_MD(2010),340
3243,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220715_12_CR13_01_A000763.jpg,현대#그랜저_IG(2016),308
4607,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G90(2018)/C-220715_19_CR15_02_A009084.jpg,현대#제네시스_G90(2018),356
